"doc_id"	"paragraph_id"	"sentence_id"	"sentence"	"token_id"	"token"	"lemma"	"upos"	"xpos"	"feats"	"head_token_id"	"dep_rel"	"deps"	"misc"
"1034"	"doc1"	1	68	"Стать лагом - значит стать бортом к волне."	"7"	"к"	"к"	"ADP"	NA	NA	NA	NA	NA	NA
"1035"	"doc1"	1	68	"Стать лагом - значит стать бортом к волне."	"8"	"волне"	"волна"	"NOUN"	NA	"Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1036"	"doc1"	1	68	"Стать лагом - значит стать бортом к волне."	"9"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	"SpacesAfter=\n"
"1037"	"doc1"	1	69	"Леер - туго натянутый трос, служащий для ограждения открытых мест."	"1"	"Леер"	"Леер"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1038"	"doc1"	1	69	"Леер - туго натянутый трос, служащий для ограждения открытых мест."	"2"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	NA
"1039"	"doc1"	1	69	"Леер - туго натянутый трос, служащий для ограждения открытых мест."	"3"	"туго"	"туго"	"ADV"	NA	"Degree=Pos"	NA	NA	NA	NA
"1040"	"doc1"	1	69	"Леер - туго натянутый трос, служащий для ограждения открытых мест."	"4"	"натянутый"	"натянуть"	"VERB"	NA	"Aspect=Perf|Case=Nom|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass"	NA	NA	NA	NA
"1041"	"doc1"	1	69	"Леер - туго натянутый трос, служащий для ограждения открытых мест."	"5"	"трос"	"трос"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1042"	"doc1"	1	69	"Леер - туго натянутый трос, служащий для ограждения открытых мест."	"6"	","	","	"PUNCT"	NA	NA	NA	NA	NA	NA
"1043"	"doc1"	1	69	"Леер - туго натянутый трос, служащий для ограждения открытых мест."	"7"	"служащий"	"служащий"	"VERB"	NA	"Aspect=Imp|Case=Nom|Gender=Masc|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act"	NA	NA	NA	NA
"1044"	"doc1"	1	69	"Леер - туго натянутый трос, служащий для ограждения открытых мест."	"8"	"для"	"для"	"ADP"	NA	NA	NA	NA	NA	NA
"1045"	"doc1"	1	69	"Леер - туго натянутый трос, служащий для ограждения открытых мест."	"9"	"ограждения"	"ограждение"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing"	NA	NA	NA	NA
"1046"	"doc1"	1	69	"Леер - туго натянутый трос, служащий для ограждения открытых мест."	"10"	"открытых"	"открытый"	"ADJ"	NA	"Case=Gen|Degree=Pos|Number=Plur"	NA	NA	NA	NA
"1047"	"doc1"	1	69	"Леер - туго натянутый трос, служащий для ограждения открытых мест."	"11"	"мест"	"место"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur"	NA	NA	NA	"SpaceAfter=No"
"1048"	"doc1"	1	69	"Леер - туго натянутый трос, служащий для ограждения открытых мест."	"12"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	"SpacesAfter=\n"
"1049"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"1"	"Линьки"	"Линька"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur"	NA	NA	NA	NA
"1050"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"2"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	NA
"1051"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"3"	"смоленые"	"смоленый"	"ADJ"	NA	"Case=Nom|Degree=Pos|Number=Plur"	NA	NA	NA	NA
"1052"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"4"	"веревки"	"веревка"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur"	NA	NA	NA	NA
"1053"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"5"	"с"	"с"	"ADP"	NA	NA	NA	NA	NA	NA
"1054"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"6"	"узлом"	"узел"	"NOUN"	NA	"Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1055"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"7"	"на"	"на"	"ADP"	NA	NA	NA	NA	NA	NA
"1056"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"8"	"конце"	"конец"	"NOUN"	NA	"Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1057"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"9"	","	","	"PUNCT"	NA	NA	NA	NA	NA	NA
"1058"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"10"	"которые"	"который"	"PRON"	NA	"Case=Nom"	NA	NA	NA	NA
"1059"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"11"	"применяли"	"применять"	"VERB"	NA	"Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act"	NA	NA	NA	NA
"1060"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"12"	"в"	"в"	"ADP"	NA	NA	NA	NA	NA	NA
"1061"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"13"	"царском"	"царский"	"ADJ"	NA	"Case=Loc|Degree=Pos|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1062"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"14"	"флоте"	"флот"	"NOUN"	NA	"Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1063"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"15"	"для"	"для"	"ADP"	NA	NA	NA	NA	NA	NA
"1064"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"16"	"телесных"	"телесный"	"ADJ"	NA	"Case=Gen|Degree=Pos|Number=Plur"	NA	NA	NA	NA
"1065"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"17"	"наказаний"	"наказание"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur"	NA	NA	NA	NA
"1066"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"18"	"матросов"	"матрос"	"NOUN"	NA	"Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur"	NA	NA	NA	"SpaceAfter=No"
"1067"	"doc1"	1	70	"Линьки - смоленые веревки с узлом на конце, которые применяли в царском флоте для телесных наказаний матросов."	"19"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	"SpacesAfter=\n"
"1068"	"doc1"	1	71	"Лисель - дополнительный парус, который ставится по бокам прямых парусов."	"1"	"Лисель"	"Лисель"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1069"	"doc1"	1	71	"Лисель - дополнительный парус, который ставится по бокам прямых парусов."	"2"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	NA
"1070"	"doc1"	1	71	"Лисель - дополнительный парус, который ставится по бокам прямых парусов."	"3"	"дополнительный"	"дополнительный"	"ADJ"	NA	"Case=Nom|Degree=Pos|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1071"	"doc1"	1	71	"Лисель - дополнительный парус, который ставится по бокам прямых парусов."	"4"	"парус"	"парус"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1072"	"doc1"	1	71	"Лисель - дополнительный парус, который ставится по бокам прямых парусов."	"5"	","	","	"PUNCT"	NA	NA	NA	NA	NA	NA
"1073"	"doc1"	1	71	"Лисель - дополнительный парус, который ставится по бокам прямых парусов."	"6"	"который"	"который"	"PRON"	NA	"Case=Nom"	NA	NA	NA	NA
"1074"	"doc1"	1	71	"Лисель - дополнительный парус, который ставится по бокам прямых парусов."	"7"	"ставится"	"ставить"	"VERB"	NA	"Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass"	NA	NA	NA	NA
"1075"	"doc1"	1	71	"Лисель - дополнительный парус, который ставится по бокам прямых парусов."	"8"	"по"	"по"	"ADP"	NA	NA	NA	NA	NA	NA
"1076"	"doc1"	1	71	"Лисель - дополнительный парус, который ставится по бокам прямых парусов."	"9"	"бокам"	"бок"	"NOUN"	NA	"Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur"	NA	NA	NA	NA
"1077"	"doc1"	1	71	"Лисель - дополнительный парус, который ставится по бокам прямых парусов."	"10"	"прямых"	"прямой"	"ADJ"	NA	"Case=Gen|Degree=Pos|Number=Plur"	NA	NA	NA	NA
"1078"	"doc1"	1	71	"Лисель - дополнительный парус, который ставится по бокам прямых парусов."	"11"	"парусов"	"парус"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur"	NA	NA	NA	"SpaceAfter=No"
"1079"	"doc1"	1	71	"Лисель - дополнительный парус, который ставится по бокам прямых парусов."	"12"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	"SpacesAfter=\n"
"1080"	"doc1"	1	72	"Лот - прибор для определения глубины моря."	"1"	"Лот"	"Лот"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1081"	"doc1"	1	72	"Лот - прибор для определения глубины моря."	"2"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	NA
"1082"	"doc1"	1	72	"Лот - прибор для определения глубины моря."	"3"	"прибор"	"прибор"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing"	NA	NA	NA	NA
"1083"	"doc1"	1	72	"Лот - прибор для определения глубины моря."	"4"	"для"	"для"	"ADP"	NA	NA	NA	NA	NA	NA
"1084"	"doc1"	1	72	"Лот - прибор для определения глубины моря."	"5"	"определения"	"определение"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing"	NA	NA	NA	NA
"1085"	"doc1"	1	72	"Лот - прибор для определения глубины моря."	"6"	"глубины"	"глубина"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing"	NA	NA	NA	NA
"1086"	"doc1"	1	72	"Лот - прибор для определения глубины моря."	"7"	"моря"	"море"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing"	NA	NA	NA	"SpaceAfter=No"
"1087"	"doc1"	1	72	"Лот - прибор для определения глубины моря."	"8"	"."	"."	"PUNCT"	NA	NA	NA	NA	NA	"SpacesAfter=\n"
"1088"	"doc1"	1	73	"Лоция - руководство для плавания в определенных, чаще близко к берегу расположенных местах."	"1"	"Лоция"	"Лоция"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing"	NA	NA	NA	NA
"1089"	"doc1"	1	73	"Лоция - руководство для плавания в определенных, чаще близко к берегу расположенных местах."	"2"	"-"	"-"	"PUNCT"	NA	NA	NA	NA	NA	NA
"1090"	"doc1"	1	73	"Лоция - руководство для плавания в определенных, чаще близко к берегу расположенных местах."	"3"	"руководство"	"руководство"	"NOUN"	NA	"Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing"	NA	NA	NA	NA
"1091"	"doc1"	1	73	"Лоция - руководство для плавания в определенных, чаще близко к берегу расположенных местах."	"4"	"для"	"для"	"ADP"	NA	NA	NA	NA	NA	NA
"1092"	"doc1"	1	73	"Лоция - руководство для плавания в определенных, чаще близко к берегу расположенных местах."	"5"	"плавания"	"плавание"	"NOUN"	NA	"Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing"	NA	NA	NA	NA
